# ALEPH 1994 run list, built 2026-09-18 by build_run_list.py
# database: aleph.db (ALEPH run database, SQLite); event-class counts: class_counts_raw_1994.json (count_event_classes.py)
# selection: VDET, ITC, TPC = P and no subsystem D; our veto 57 runs; truncated counters: class16 / n_z0 > 1.1
# lepton-pair monitor (class 15): 6.1201 per nb^-1 on 1215 PERF runs 1994-07-01..1994-09-30, 28.27 pb^-1 SICAL
# fill factor = lepton-pair / SICAL luminosity of the fill's clean runs; fill_rescaled = 1 when |factor - 1| > 0.05 and > 4.0 sigma
# luminosities in nb^-1; the luminosity policy is applied by src/run_list.py
run,fill,date,ecm_gev,run_quality,vdet,itc,tpc,ecal,hcal,sical,lcal,trigger,daq,run_coord,n_events,n_z0,n_bhabha,lumi_sical_nb,lumi_status,class15,class16,truncated,reason,selected,fill_factor,fill_factor_err,fill_rescaled,lumi_leptonpair_nb
28601,2334,1994-08-26,91.175,PERF,P,P,P,P,P,P,P,P,P,P,8330,692,1871,22.206,OK,120,692,0,ok,1,0.9589,0.0198,0,19.608
28602,2334,1994-08-26,91.175,PERF,P,P,P,P,P,P,P,P,P,P,8553,669,2003,23.772,OK,168,668,0,ok,1,0.9589,0.0198,0,27.451
28603,2334,1994-08-26,91.174,PERF,P,P,P,P,P,P,P,P,P,P,8600,672,2020,23.974,OK,125,672,0,ok,1,0.9589,0.0198,0,20.425
28604,2334,1994-08-26,91.174,PERF,P,P,P,P,P,P,P,P,P,P,8736,603,1830,21.719,OK,148,693,1,truncated_counters,0,0.9589,0.0198,0,24.183
28605,2334,1994-08-26,91.174,PERF,P,P,P,P,P,P,P,P,P,P,8554,715,2017,23.938,OK,130,716,0,ok,1,0.9589,0.0198,0,21.242
28606,2334,1994-08-26,91.174,PERF,P,P,P,P,P,P,P,P,P,P,8464,705,1938,23.001,OK,139,704,0,ok,1,0.9589,0.0198,0,22.712
28607,2334,1994-08-26,91.174,PERF,P,P,P,P,P,P,P,P,P,P,1213,111,293,3.477,OK,22,113,0,ok,1,0.9589,0.0198,0,3.595
28608,2334,1994-08-26,91.175,PERF,P,P,P,P,P,P,P,P,P,P,8572,707,2085,24.746,OK,151,705,0,ok,1,0.9589,0.0198,0,24.673
28609,2334,1994-08-26,91.176,PERF,P,P,P,P,P,P,P,P,P,P,8393,716,2081,24.699,OK,128,715,0,ok,1,0.9589,0.0198,0,20.915
28610,2334,1994-08-26,91.178,PERF,P,P,P,P,P,P,P,P,P,P,8201,724,2043,24.249,OK,147,725,0,ok,1,0.9589,0.0198,0,24.019
28611,2334,1994-08-26,91.179,PERF,P,P,P,P,P,P,P,P,P,P,8646,696,2213,26.268,OK,158,696,0,ok,1,0.9589,0.0198,0,25.817
28612,2334,1994-08-26,91.181,PERF,P,P,P,P,P,P,P,P,P,P,8693,715,2241,26.601,OK,141,715,0,ok,1,0.9589,0.0198,0,23.039
28613,2334,1994-08-26,91.182,PERF,P,P,P,P,P,P,P,P,P,P,8232,721,2105,24.987,OK,123,719,0,ok,1,0.9589,0.0198,0,20.098
28614,2334,1994-08-26,91.183,PERF,P,P,P,P,P,P,P,P,P,P,8328,707,2006,23.812,OK,151,707,0,ok,1,0.9589,0.0198,0,24.673
28615,2334,1994-08-26,91.183,PERF,P,P,P,P,P,P,P,P,P,P,2435,204,600,7.122,OK,43,204,0,ok,1,0.9589,0.0198,0,7.026
28619,2334,1994-08-26,91.182,PERF,P,P,P,P,P,P,P,P,P,P,9848,311,874,10.375,OK,69,311,0,ok,1,0.9589,0.0198,0,11.274
28620,2334,1994-08-26,91.182,PERF,P,P,P,P,P,P,P,P,P,P,10318,253,760,9.021,OK,49,253,0,ok,1,0.9589,0.0198,0,8.006
28621,2334,1994-08-26,91.182,PERF,P,P,P,P,P,P,P,P,P,P,9807,243,779,9.247,OK,56,258,0,ok,1,0.9589,0.0198,0,9.150
28622,2334,1994-08-26,91.184,PERF,P,P,P,P,P,P,P,P,P,P,3691,143,345,4.095,OK,21,143,0,ok,1,0.9589,0.0198,0,3.431
28629,2336,1994-08-26,91.18,PERF,P,P,P,P,P,P,P,P,P,P,9635,577,1776,21.079,OK,130,577,0,ok,1,1.0044,0.0211,0,21.242
28630,2336,1994-08-26,91.181,PERF,P,P,P,P,P,P,P,P,P,P,9017,616,1841,21.852,OK,142,615,0,ok,1,1.0044,0.0211,0,23.202
28631,2336,1994-08-26,91.182,PERF,P,P,P,P,P,P,P,P,P,P,9227,583,1995,23.68,OK,136,584,0,ok,1,1.0044,0.0211,0,22.222
28632,2336,1994-08-26,91.184,PERF,P,P,P,P,P,P,P,P,P,P,8877,646,1906,22.624,OK,154,646,0,ok,1,1.0044,0.0211,0,25.163
28633,2336,1994-08-26,91.184,PERF,P,P,P,P,P,P,P,P,P,P,8924,644,1843,21.877,OK,119,643,0,ok,1,1.0044,0.0211,0,19.444
28634,2336,1994-08-26,91.185,PERF,P,P,P,P,P,P,P,P,P,P,8684,684,1899,22.542,OK,125,685,0,ok,1,1.0044,0.0211,0,20.425
28635,2336,1994-08-26,91.185,PERF,P,P,P,P,P,P,P,P,P,P,9537,572,1662,19.729,OK,133,604,0,ok,1,1.0044,0.0211,0,21.732
28636,2336,1994-08-26,91.186,PERF,P,P,P,P,P,P,P,P,P,P,9102,392,1166,13.841,OK,122,640,1,truncated_counters,0,1.0044,0.0211,0,19.934
28637,2336,1994-08-26,91.186,PERF,P,P,P,P,P,P,P,P,P,P,9050,598,1857,22.044,OK,160,628,0,ok,1,1.0044,0.0211,0,26.143
28638,2336,1994-08-26,91.186,PERF,P,P,P,P,P,P,P,P,P,P,1728,125,351,4.167,OK,31,125,0,ok,1,1.0044,0.0211,0,5.065
28639,2336,1994-08-26,91.184,PERF,P,P,P,P,P,P,P,P,P,P,8467,682,1928,22.886,OK,141,683,0,ok,1,1.0044,0.0211,0,23.039
28640,2336,1994-08-27,91.184,PERF,P,P,P,P,P,P,P,P,P,P,8385,731,1952,23.171,OK,143,732,0,ok,1,1.0044,0.0211,0,23.366
28641,2336,1994-08-27,91.183,PERF,P,P,P,P,P,P,P,P,P,P,8554,722,1968,23.36,OK,130,721,0,ok,1,1.0044,0.0211,0,21.242
28642,2336,1994-08-27,91.182,PERF,P,P,P,P,P,P,P,P,P,P,8384,712,1993,23.656,OK,138,715,0,ok,1,1.0044,0.0211,0,22.549
28643,2336,1994-08-27,91.181,PERF,P,P,P,P,P,P,P,P,P,P,8516,721,2033,24.131,OK,149,720,0,ok,1,1.0044,0.0211,0,24.346
28644,2336,1994-08-27,91.18,PERF,P,P,P,P,P,P,P,P,P,P,8416,729,1982,23.525,OK,143,729,0,ok,1,1.0044,0.0211,0,23.366
28645,2336,1994-08-27,91.179,PERF,P,P,P,P,P,P,P,P,P,P,8296,696,1948,23.121,OK,141,696,0,ok,1,1.0044,0.0211,0,23.039
28646,2336,1994-08-27,91.179,PERF,P,P,P,P,P,P,P,P,P,P,8491,725,2059,24.438,OK,155,727,0,ok,1,1.0044,0.0211,0,25.326
28647,2336,1994-08-27,91.178,PERF,P,P,P,P,P,P,P,P,P,P,8296,749,2008,23.833,OK,138,751,0,ok,1,1.0044,0.0211,0,22.549
28648,2336,1994-08-27,91.179,PERF,P,P,P,P,P,P,P,P,P,P,1924,177,442,5.246,OK,32,177,0,ok,1,1.0044,0.0211,0,5.229
28651,2337,1994-08-27,91.177,PERF,P,P,P,P,P,P,P,P,P,P,9448,631,1825,21.658,OK,111,631,0,ok,1,1.0072,0.0197,0,18.137
28652,2337,1994-08-27,91.179,PERF,P,P,P,P,P,P,P,P,P,P,8900,667,1888,22.406,OK,129,668,0,ok,1,1.0072,0.0197,0,21.078
28653,2337,1994-08-27,91.181,PERF,P,P,P,P,P,P,P,P,P,P,9055,684,2029,24.081,OK,158,685,0,ok,1,1.0072,0.0197,0,25.817
28654,2337,1994-08-27,91.182,PERF,P,P,P,P,P,P,P,P,P,P,8786,718,1941,23.037,OK,153,717,0,ok,1,1.0072,0.0197,0,25.000
28655,2337,1994-08-27,91.184,PERF,P,P,P,P,P,P,P,P,P,P,9029,656,1909,22.658,OK,132,656,0,ok,1,1.0072,0.0197,0,21.568
28656,2337,1994-08-27,91.185,PERF,P,P,P,P,P,P,P,P,P,P,8963,694,1981,23.514,OK,142,694,0,ok,1,1.0072,0.0197,0,23.202
28657,2337,1994-08-27,91.186,PERF,P,P,P,P,P,P,P,P,P,P,8579,688,1835,21.781,OK,132,687,0,ok,1,1.0072,0.0197,0,21.568
28658,2337,1994-08-27,91.186,PERF,P,P,P,P,P,P,P,P,P,P,8714,685,1912,22.695,OK,117,687,0,ok,1,1.0072,0.0197,0,19.117
28659,2337,1994-08-27,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8897,655,1974,23.431,OK,141,656,0,ok,1,1.0072,0.0197,0,23.039
28660,2337,1994-08-27,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8778,694,1912,22.695,OK,155,694,0,ok,1,1.0072,0.0197,0,25.326
28661,2337,1994-08-27,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8628,690,1873,22.232,OK,156,690,0,ok,1,1.0072,0.0197,0,25.490
28662,2337,1994-08-27,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8771,658,1932,22.933,OK,141,657,0,ok,1,1.0072,0.0197,0,23.039
28663,2337,1994-08-27,91.186,PERF,P,P,P,P,P,P,P,P,P,P,8600,701,1983,23.538,OK,150,700,0,ok,1,1.0072,0.0197,0,24.510
28664,2337,1994-08-27,91.186,PERF,P,P,P,P,P,P,P,P,P,P,8493,672,1894,22.482,OK,168,671,0,ok,1,1.0072,0.0197,0,27.451
28665,2337,1994-08-27,91.186,PERF,P,P,P,P,P,P,P,P,P,P,8791,600,1910,22.671,OK,127,599,0,ok,1,1.0072,0.0197,0,20.751
28666,2337,1994-08-27,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8689,686,1991,23.633,OK,148,683,0,ok,1,1.0072,0.0197,0,24.183
28667,2337,1994-08-27,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8457,693,1851,21.971,OK,155,695,0,ok,1,1.0072,0.0197,0,25.326
28668,2337,1994-08-27,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8725,657,1859,22.066,OK,123,661,0,ok,1,1.0072,0.0197,0,20.098
28669,2337,1994-08-27,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8575,682,1956,23.218,OK,149,681,0,ok,1,1.0072,0.0197,0,24.346
28670,2337,1994-08-27,91.188,PERF,P,P,P,P,P,P,P,P,P,P,8549,687,1882,22.34,OK,121,686,0,ok,1,1.0072,0.0197,0,19.771
28671,2337,1994-08-27,91.189,PERF,P,P,P,P,P,P,P,P,P,P,564,49,136,1.614,OK,7,49,0,ok,1,1.0072,0.0197,0,1.144
28675,2340,1994-08-28,91.173,PERF,P,P,P,P,P,P,P,P,P,P,2448,138,381,4.521,OK,23,138,0,ok,1,0.9955,0.0215,0,3.758
28676,2340,1994-08-28,91.172,PERF,P,P,P,P,P,P,P,P,P,P,9307,589,1729,20.517,OK,118,589,0,ok,1,0.9955,0.0215,0,19.281
28677,2340,1994-08-28,91.172,PERF,P,P,P,P,P,P,P,P,P,P,9079,597,1691,20.066,OK,92,598,0,ok,1,0.9955,0.0215,0,15.033
28678,2340,1994-08-28,91.171,PERF,P,P,P,P,P,P,P,P,P,P,9331,575,1697,20.137,OK,140,575,0,ok,1,0.9955,0.0215,0,22.876
28679,2340,1994-08-28,91.171,PERF,P,P,P,P,P,P,P,P,P,P,8836,642,1853,21.987,OK,134,640,0,ok,1,0.9955,0.0215,0,21.895
28680,2340,1994-08-28,91.17,PERF,P,P,P,P,P,P,P,P,P,P,8794,647,1882,22.331,OK,133,648,0,ok,1,0.9955,0.0215,0,21.732
28681,2340,1994-08-28,91.17,PERF,P,P,P,P,P,P,P,P,P,P,8501,657,1778,21.097,OK,123,658,0,ok,1,0.9955,0.0215,0,20.098
28682,2340,1994-08-28,91.17,PERF,P,P,P,P,P,P,P,P,P,P,8403,651,1823,21.631,OK,139,652,0,ok,1,0.9955,0.0215,0,22.712
28683,2340,1994-08-28,91.171,PERF,P,P,P,P,P,P,P,P,P,P,8548,663,1830,21.714,OK,136,664,0,ok,1,0.9955,0.0215,0,22.222
28684,2340,1994-08-28,91.171,PERF,P,P,P,P,P,P,P,P,P,P,8310,697,1865,22.13,OK,141,698,0,ok,1,0.9955,0.0215,0,23.039
28685,2340,1994-08-28,91.172,PERF,P,P,P,P,P,P,P,P,P,P,8979,659,2018,23.946,OK,143,659,0,ok,1,0.9955,0.0215,0,23.366
28686,2340,1994-08-28,91.172,PERF,P,P,P,P,P,P,P,P,P,P,8562,689,1967,23.341,OK,148,691,0,ok,1,0.9955,0.0215,0,24.183
28687,2340,1994-08-28,91.173,PERF,P,P,P,P,P,P,P,P,P,P,8345,707,1940,23.021,OK,150,707,0,ok,1,0.9955,0.0215,0,24.510
28688,2340,1994-08-28,91.174,PERF,P,P,P,P,P,P,P,P,P,P,8397,709,1957,23.223,OK,131,710,0,ok,1,0.9955,0.0215,0,21.405
28689,2340,1994-08-28,91.175,PERF,P,P,P,P,P,P,P,P,P,P,8668,711,2086,24.755,OK,140,711,0,ok,1,0.9955,0.0215,0,22.876
28690,2340,1994-08-28,91.177,PERF,P,P,P,P,P,P,P,P,P,P,8729,688,2055,24.387,OK,159,690,0,ok,1,0.9955,0.0215,0,25.980
28691,2340,1994-08-28,91.177,PERF,P,P,P,P,P,P,P,P,P,P,8391,668,1961,23.272,OK,166,669,0,ok,1,0.9955,0.0215,0,27.124
28692,2340,1994-08-28,91.178,PERF,P,P,P,P,P,P,P,P,P,P,5100,448,1176,13.956,OK,75,448,0,ok,1,0.9955,0.0215,0,12.255
28694,2342,1994-08-28,91.176,PERF,P,P,P,P,P,P,P,P,P,P,9237,615,1791,21.256,OK,138,615,0,ok,1,1.0157,0.0185,0,22.549
28695,2342,1994-08-28,91.178,PERF,P,P,P,P,P,P,P,P,P,P,8629,634,1787,21.209,OK,121,634,0,ok,1,1.0157,0.0185,0,19.771
28696,2342,1994-08-28,91.178,PERF,P,P,P,P,P,P,P,P,P,P,8716,675,1858,22.052,OK,159,672,0,ok,1,1.0157,0.0185,0,25.980
28697,2342,1994-08-28,91.179,PERF,P,P,P,P,P,P,P,P,P,P,8551,721,1831,21.732,OK,153,720,0,ok,1,1.0157,0.0185,0,25.000
28698,2342,1994-08-28,91.179,PERF,P,P,P,P,P,P,P,P,P,P,8607,688,1848,21.934,OK,151,688,0,ok,1,1.0157,0.0185,0,24.673
28699,2342,1994-08-28,91.179,PERF,P,P,P,P,P,P,P,P,P,P,8542,699,1966,23.334,OK,133,699,0,ok,1,1.0157,0.0185,0,21.732
28700,2342,1994-08-28,91.179,PERF,P,P,P,P,P,P,P,P,P,P,8442,698,1963,23.299,OK,135,699,0,ok,1,1.0157,0.0185,0,22.059
28701,2342,1994-08-28,91.18,PERF,P,P,P,P,P,P,P,P,P,P,8430,725,1944,23.074,OK,158,723,0,ok,1,1.0157,0.0185,0,25.817
28702,2342,1994-08-28,91.18,PERF,P,P,P,P,P,P,P,P,P,P,8374,726,1972,23.406,OK,144,727,0,ok,1,1.0157,0.0185,0,23.529
28703,2342,1994-08-28,91.18,PERF,P,P,P,P,P,P,P,P,P,P,8316,734,2019,23.964,OK,120,736,0,ok,1,1.0157,0.0185,0,19.608
28704,2342,1994-08-28,91.181,PERF,P,P,P,P,P,P,P,P,P,P,8492,726,2051,24.344,OK,165,727,0,ok,1,1.0157,0.0185,0,26.960
28705,2342,1994-08-28,91.181,PERF,P,P,P,P,P,P,P,P,P,P,8543,699,1935,22.967,OK,151,700,0,ok,1,1.0157,0.0185,0,24.673
28706,2342,1994-08-28,91.182,PERF,P,P,P,P,P,P,P,P,P,P,8417,732,1950,23.146,OK,127,732,0,ok,1,1.0157,0.0185,0,20.751
28707,2342,1994-08-28,91.182,PERF,P,P,P,P,P,P,P,P,P,P,8407,722,2055,24.392,OK,168,722,0,ok,1,1.0157,0.0185,0,27.451
28708,2342,1994-08-28,91.183,PERF,P,P,P,P,P,P,P,P,P,P,8319,738,1983,23.538,OK,158,738,0,ok,1,1.0157,0.0185,0,25.817
28709,2342,1994-08-28,91.183,PERF,P,P,P,P,P,P,P,P,P,P,1091,94,235,2.789,OK,16,95,0,ok,1,1.0157,0.0185,0,2.614
28710,2342,1994-08-28,91.184,PERF,P,P,P,P,P,P,P,P,P,P,8333,718,1977,23.467,OK,135,718,0,ok,1,1.0157,0.0185,0,22.059
28711,2342,1994-08-28,91.184,PERF,P,P,P,P,P,P,P,P,P,P,8668,670,2045,24.275,OK,147,670,0,ok,1,1.0157,0.0185,0,24.019
28712,2342,1994-08-28,91.185,PERF,P,P,P,P,P,P,P,P,P,P,8434,703,2052,24.358,OK,135,703,0,ok,1,1.0157,0.0185,0,22.059
28713,2342,1994-08-28,91.185,PERF,P,P,P,P,P,P,P,P,P,P,8407,699,2009,23.848,OK,149,699,0,ok,1,1.0157,0.0185,0,24.346
28714,2342,1994-08-28,91.185,PERF,P,P,P,P,P,P,P,P,P,P,4136,351,994,11.799,OK,59,351,0,ok,1,1.0157,0.0185,0,9.640
28715,2342,1994-08-28,91.184,PERF,P,P,P,P,P,P,P,P,P,P,8551,715,2147,25.486,OK,133,715,0,ok,1,1.0157,0.0185,0,21.732
28716,2342,1994-08-29,91.184,PERF,P,P,P,P,P,P,P,P,P,P,8045,737,1925,22.85,OK,169,735,0,ok,1,1.0157,0.0185,0,27.614
28717,2342,1994-08-29,91.183,PERF,P,P,P,P,P,P,P,P,P,P,5848,511,1399,16.606,OK,103,511,0,ok,1,1.0157,0.0185,0,16.830
28719,2343,1994-08-29,91.171,PERF,P,P,P,P,P,P,P,P,P,P,9879,575,1551,18.401,OK,122,575,0,ok,1,0.9953,0.0199,0,19.934
28720,2343,1994-08-29,91.173,PERF,P,P,P,P,P,P,P,P,P,P,9918,575,1755,20.822,OK,129,573,0,ok,1,0.9953,0.0199,0,21.078
28721,2343,1994-08-29,91.175,PERF,P,P,P,P,P,P,P,P,P,P,9402,624,1810,21.476,OK,129,620,0,ok,1,0.9953,0.0199,0,21.078
28722,2343,1994-08-29,91.176,PERF,P,P,P,P,P,P,P,P,P,P,7838,557,1446,17.157,OK,102,555,0,ok,1,0.9953,0.0199,0,16.666
28723,2343,1994-08-29,91.178,PERF,P,P,P,P,P,P,P,P,P,P,8783,686,1788,21.216,OK,115,686,0,ok,1,0.9953,0.0199,0,18.791
28724,2343,1994-08-29,91.179,PERF,P,P,P,P,P,P,P,P,P,P,9369,644,1983,23.531,OK,123,644,0,ok,1,0.9953,0.0199,0,20.098
28725,2343,1994-08-29,91.18,PERF,P,P,P,P,P,P,P,P,P,P,9113,670,1827,21.68,OK,127,671,0,ok,1,0.9953,0.0199,0,20.751
28726,2343,1994-08-29,91.181,PERF,P,P,P,P,P,P,P,P,P,P,8996,657,1890,22.428,OK,129,656,0,ok,1,0.9953,0.0199,0,21.078
28727,2343,1994-08-29,91.182,PERF,P,P,P,P,P,P,P,P,P,P,9112,630,1787,21.206,OK,127,630,0,ok,1,0.9953,0.0199,0,20.751
28728,2343,1994-08-29,91.183,PERF,P,P,P,P,P,P,P,P,P,P,8848,658,1744,20.696,OK,132,658,0,ok,1,0.9953,0.0199,0,21.568
28729,2343,1994-08-29,91.183,PERF,P,P,P,P,P,P,P,P,P,P,9129,680,1941,23.034,OK,159,679,0,ok,1,0.9953,0.0199,0,25.980
28730,2343,1994-08-29,91.184,PERF,P,P,P,P,P,P,P,P,P,P,8836,676,1952,23.165,OK,139,675,0,ok,1,0.9953,0.0199,0,22.712
28731,2343,1994-08-29,91.184,PERF,P,P,P,P,P,P,P,P,P,P,8957,668,1946,23.094,OK,140,667,0,ok,1,0.9953,0.0199,0,22.876
28732,2343,1994-08-29,91.185,PERF,P,P,P,P,P,P,P,P,P,P,8811,670,1956,23.213,OK,168,671,0,ok,1,0.9953,0.0199,0,27.451
28733,2343,1994-08-29,91.185,PERF,P,P,P,P,P,P,P,P,P,P,8746,677,1913,22.703,OK,150,677,0,ok,1,0.9953,0.0199,0,24.510
28734,2343,1994-08-29,91.186,PERF,P,P,P,P,P,P,P,P,P,P,5152,395,1197,14.206,OK,80,395,0,ok,1,0.9953,0.0199,0,13.072
28735,2343,1994-08-29,91.186,PERF,P,P,P,P,P,P,P,P,P,P,8486,727,1938,23.0,OK,152,727,0,ok,1,0.9953,0.0199,0,24.836
28736,2343,1994-08-29,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8650,703,2097,24.887,OK,154,702,0,ok,1,0.9953,0.0199,0,25.163
28737,2343,1994-08-29,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8547,688,1959,23.25,OK,138,689,0,ok,1,0.9953,0.0199,0,22.549
28738,2343,1994-08-29,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8564,665,1848,21.932,OK,119,664,0,ok,1,0.9953,0.0199,0,19.444
28739,2343,1994-08-29,91.187,PERF,P,P,P,P,P,P,P,P,P,P,3106,251,720,8.545,OK,44,250,0,ok,1,0.9953,0.0199,0,7.189
28834,2366,1994-09-05,91.183,PERF,P,P,P,P,P,P,P,P,P,P,6498,480,1416,16.809,OK,109,480,0,ok,1,1.0568,0.0605,0,17.810
28835,2366,1994-09-05,91.187,PERF,P,P,P,P,P,P,P,P,P,P,9075,755,1975,23.447,OK,163,753,0,ok,1,1.0568,0.0605,0,26.634
28836,2366,1994-09-05,91.188,PERF,P,P,P,P,P,P,P,P,P,P,4420,289,881,10.46,OK,56,291,0,ok,1,1.0568,0.0605,0,9.150
28841,2369,1994-09-05,91.178,PERF,P,P,P,P,P,P,P,P,P,P,4855,281,858,10.179,OK,61,281,0,ok,1,0.9792,0.1298,0,9.967
28845,2370,1994-09-05,91.188,PERF,P,P,P,P,P,P,P,P,P,P,9547,683,1891,22.449,OK,129,684,0,ok,1,1.0086,0.0258,0,21.078
28846,2370,1994-09-05,91.19,PERF,P,P,P,P,P,P,P,P,P,P,9232,701,1890,22.438,OK,160,701,0,ok,1,1.0086,0.0258,0,26.143
28847,2370,1994-09-05,91.19,PERF,P,P,P,P,P,P,P,P,P,P,8896,752,1952,23.174,OK,145,751,0,ok,1,1.0086,0.0258,0,23.693
28848,2370,1994-09-05,91.189,PERF,P,P,P,P,P,P,P,P,P,P,9333,749,2220,26.355,OK,156,749,0,ok,1,1.0086,0.0258,0,25.490
28849,2370,1994-09-05,91.188,PERF,P,P,P,P,P,P,P,P,P,P,9106,732,2225,26.414,OK,182,732,0,ok,1,1.0086,0.0258,0,29.738
28850,2370,1994-09-05,91.187,PERF,P,P,P,P,P,P,P,P,P,P,9301,721,2182,25.903,OK,170,724,0,ok,1,1.0086,0.0258,0,27.777
28851,2370,1994-09-05,91.185,PERF,P,P,P,P,P,P,P,P,P,P,9037,758,2127,25.249,OK,161,758,0,ok,1,1.0086,0.0258,0,26.307
28852,2370,1994-09-05,91.184,PERF,P,P,P,P,P,P,P,P,P,P,8935,743,2135,25.344,OK,147,743,0,ok,1,1.0086,0.0258,0,24.019
28853,2370,1994-09-06,91.182,PERF,P,P,P,P,P,P,P,P,P,P,8947,764,2150,25.52,OK,165,763,0,ok,1,1.0086,0.0258,0,26.960
28854,2370,1994-09-06,91.183,PERF,P,P,P,P,P,P,P,P,P,P,9178,673,1979,23.491,OK,157,770,1,truncated_counters,0,1.0086,0.0258,0,25.653
28855,2370,1994-09-06,91.185,PERF,P,P,P,P,P,P,P,P,P,P,9110,742,2236,26.543,OK,138,743,0,ok,1,1.0086,0.0258,0,22.549
28856,2370,1994-09-06,91.187,PERF,P,P,P,P,P,P,P,P,P,P,5558,446,1318,15.646,OK,83,446,0,ok,1,1.0086,0.0258,0,13.562
28858,2372,1994-09-06,91.19,PERF,P,P,P,P,P,P,P,P,P,P,10065,649,1948,23.126,OK,131,649,0,ok,1,0.9982,0.0224,0,21.405
28859,2372,1994-09-06,91.191,PERF,P,P,P,P,P,P,P,P,P,P,9658,674,1893,22.473,OK,154,672,0,ok,1,0.9982,0.0224,0,25.163
28860,2372,1994-09-06,91.192,PERF,P,P,P,P,P,P,P,P,P,P,9278,740,2012,23.887,OK,150,741,0,ok,1,0.9982,0.0224,0,24.510
28861,2372,1994-09-06,91.191,PERF,P,P,P,P,P,P,P,P,P,P,9189,706,2004,23.791,OK,142,707,0,ok,1,0.9982,0.0224,0,23.202
28862,2372,1994-09-06,91.191,PERF,P,P,P,P,P,P,P,P,P,P,9544,724,2215,26.296,OK,157,723,0,ok,1,0.9982,0.0224,0,25.653
28863,2372,1994-09-06,91.19,PERF,P,P,P,P,P,P,P,P,P,P,9563,719,2121,25.179,OK,143,719,0,ok,1,0.9982,0.0224,0,23.366
28864,2372,1994-09-06,91.188,PERF,P,P,P,P,P,P,P,P,P,P,9118,696,1945,23.089,OK,144,697,0,ok,1,0.9982,0.0224,0,23.529
28865,2372,1994-09-06,91.187,PERF,P,P,P,P,P,P,P,P,P,P,9021,760,2091,24.822,OK,145,760,0,ok,1,0.9982,0.0224,0,23.693
28866,2372,1994-09-06,91.187,PERF,P,P,P,P,P,P,P,P,P,P,8927,740,2088,24.786,OK,154,742,0,ok,1,0.9982,0.0224,0,25.163
28867,2372,1994-09-06,91.187,PERF,P,P,P,P,P,P,P,P,P,P,9165,759,2154,25.57,OK,168,759,0,ok,1,0.9982,0.0224,0,27.451
28868,2372,1994-09-06,91.189,PERF,P,P,P,P,P,P,P,P,P,P,9024,759,2201,26.128,OK,159,759,0,ok,1,0.9982,0.0224,0,25.980
28869,2372,1994-09-06,91.19,PERF,P,P,P,P,P,P,P,P,P,P,9049,770,2132,25.31,OK,140,770,0,ok,1,0.9982,0.0224,0,22.876
28870,2372,1994-09-06,91.193,PERF,P,P,P,P,P,P,P,P,P,P,8935,764,2126,25.24,OK,158,767,0,ok,1,0.9982,0.0224,0,25.817
28871,2372,1994-09-06,91.195,PERF,P,P,P,P,P,P,P,P,P,P,9029,772,2138,25.384,OK,164,771,0,ok,1,0.9982,0.0224,0,26.797
28872,2372,1994-09-06,91.197,PERF,P,P,P,P,P,P,P,P,P,P,1285,95,273,3.241,OK,19,94,0,ok,1,0.9982,0.0224,0,3.105
28875,2373,1994-09-06,91.183,PERF,P,P,P,P,P,P,P,P,P,P,10101,627,1734,20.584,OK,105,637,0,ok,1,1.0075,0.0195,0,17.157
28876,2373,1994-09-06,91.183,PERF,P,P,P,P,P,P,P,P,P,P,11279,591,1762,20.916,OK,123,607,0,ok,1,1.0075,0.0195,0,20.098
28877,2373,1994-09-06,91.183,PERF,P,P,P,P,P,P,P,P,P,P,9532,756,2075,24.631,OK,163,757,0,ok,1,1.0075,0.0195,0,26.634
28878,2373,1994-09-06,91.182,PERF,P,P,P,P,P,P,P,P,P,P,9408,728,2193,26.031,OK,173,728,0,ok,1,1.0075,0.0195,0,28.268
28879,2373,1994-09-06,91.181,PERF,P,P,P,P,P,P,P,P,P,P,9131,750,2072,24.595,OK,131,750,0,ok,1,1.0075,0.0195,0,21.405
28880,2373,1994-09-06,91.18,PERF,P,P,P,P,P,P,P,P,P,P,9203,732,2051,24.345,OK,178,732,0,ok,1,1.0075,0.0195,0,29.085
28881,2373,1994-09-06,91.178,PERF,P,P,P,P,P,P,P,P,P,P,9085,741,2129,25.27,OK,177,742,0,ok,1,1.0075,0.0195,0,28.921
28882,2373,1994-09-07,91.177,PERF,P,P,P,P,P,P,P,P,P,P,9130,792,2238,26.563,OK,169,791,0,ok,1,1.0075,0.0195,0,27.614
28883,2373,1994-09-07,91.177,PERF,P,P,P,P,P,P,P,P,P,P,798,70,186,2.208,OK,11,70,0,ok,1,1.0075,0.0195,0,1.797
